GRCode,short name,clade,genus,trivial,subnames,subnames,taxon_author,date,senior synonym,,,
GR1604,Neo.aric,graptolite,Neolobograptus,ariculatus,*,*,spelling_error,*,GR2362,,,
GR2384,Bry.dive,graptolite,Bryograptus,divergens,*,*,Elles_&_Wood,*,GR2383,,,
GR2386,Bry.hunn,graptolite,Bryograptus,hunnebergensis,*,*,Moberg,1892,GR2385,,,
GR2388,Clo.tene,graptolite,Clonograptus,tenellus,hians,*,Moberg,*,GR2387,,,
GR2390,Clo.call,graptolite,Clonograptus,tenellus,callavei,*,Lapworth,1880,GR2389,,,
GR2394,Bry.cumb,graptolite,Bryograptus,kjerfuli,cumbrensis,*,Elles,*,GR2392,,,
GR2393,Bry.cumb,graptolite,Bryograptus,ramosus,cumbrensis,*,Elles,1898,GR2392,,,
GR2398,Dic.reti,graptolite,Dichograptus,reticulatus,*,*,Nicholson,1868,GR2397,,,
GR2403,Bal.defl,graptolite,Baltograptus,deflexus,*,*,(Elles_&_Wood)Maletz,1901,GR2402,,,
GR2423,Did.defl,graptolite,Didymograptus,deflexus,deflexus,*,Elles_&_Wood,1901,GR2402,,,
GR2407,Phy.glos,graptolite,Phyllograptus,glossograptoides,*,*,Ekstr_m,1937,GR2406,,,
GR2410,Did.gold,graptolite,Didymograptus,goldschmidti,*,*,Monsen,1937,GR2409,,,
GR5560,Did.nit,graptolite,Didymograptellus,nitidus,*,*,Hall,*,GR2411,,,
GR2412,Did.niti,graptolite,Didymograptus,nitidus,*,*,(Hall),1858,GR2411,,,
GR5137,Did.nit,graptolite,Didymograptus(E.),nitidus,*,*,(J. Hall) ,1858,GR2411,,,
GR5279,Did(E).niti,graptolite,Didymograptus(Expansograptus),nitidus,*,*,(Hall),1858,GR2411,,,
GR4432,Exp.nitL,graptolite,Expansograptus,nitidus,late,*,(Hall),1858,GR2411,,,
GR2414,Did.patu,graptolite,Didymograptus,patulus,*,*,(Hall),1858,GR2413,,,
GR5281,Did(E).patu,graptolite,Didymograptus(Expansograptus),patulus,*,*,(Hall),1858,GR2413,,,
GR2416,Did.penn,graptolite,Didymograptus,pennatulus,*,*,(Hall),1858,GR2415,,,
GR5282,Did(E).patu,graptolite,Didymograptus(Expansograptus),pennatulus,*,*,(Hall),1858,GR2415,,,
GR4052,Acr.simu,graptolite,Acrograptus,simulans,*,*,(Elles_&_Wood),1901,GR2417,,,
GR2418,Did.simu,graptolite,Didymograptus,simulans,*,*,Elles_&_Wood,1918,GR2417,,,
GR5138,Did.sim,graptolite,Didymograptus(E.),simulans,*,*,(Elles and Wood),1918,GR2417,,,
GR2420,Did.spar,graptolite,Didymograptus,sparsus,*,*,Hopkinson,1875,GR2419,,,
GR2422,Did.suec,graptolite,Didymograptus,suecicus,*,*,Tullberg,1880,GR2421,,,
GR5287,Did(E).suec,graptolite,Didymograptus(Expansograptus),suecicus,*,*,Tullberg,1880,GR2421,,,
GR4433,Exp.sueL,graptolite,Expansograptus,suecicus,late,*,(Tullberg),1880,GR2421,,,
GR2430,Did.infl,graptolite,Didymograptus,inflexus,*,*,Chen_&_Xia,1979,GR2429,,,
GR2433,Did.unif,graptolite,Didymograptus,uniformis,*,*,Elles_&_Wood,1901,GR2431,,,
GR2436,Did.lepi,graptolite,Didymograptus,lepidus,*,*,Ni,1979,GR2434,,,
GR3286,Did?lepi,graptolite,Didymograptus?,uniformis,lepidus,*,Ni,*,GR2434,,,
GR4068,Exp.lepi,graptolite,Expansograptus,lepidus,*,*,Ni,1979,GR2434,,,
GR2435,Exp.lepi,graptolite,Expansograptus,uniformis,lepidus,*,(Ni),1979,GR2434,,,
GR2438,Did.volu,graptolite,Didymograptus,v-fractus,volucer,*,Nicholson,1890,GR2437,,,
GR4481,Acr.affE,graptolite,Acrograptus,affinis,early,*,*,*,GR2445,,,
GR4434,Acr.affL,graptolite,Acrograptus,affinis,late,*,(Nicholson),1869,GR2445,,,
GR2446,Did.affi,graptolite,Didymograptus,affinis,*,*,Nicholson,1869,GR2445,,,
GR5308,Exp.affi,graptolite,Expansograptus,affinis,*,*,(Nicholson),1869,GR2445,,,
GR2448,Dic.frag,graptolite,Dichograptus,fragilis,*,*,Nicholson,1869,GR2447,,,
GR2451,Did.plan,graptolite,Didymograptus,nicholsoni,planus,*,Elles_&_Wood,1901,GR2450,,,
GR2453,Did.serr,graptolite,Didymograptus,serratulus,*,*,(Hall),1847,GR2452,,,
GR5249,Did(D).inde,graptolite,Didymograptus (Didymograptus),indentus,*,*,(Hall),1858,GR2458,,,
GR2471,Pet.phyl,graptolite,Petalograptus,phylloides,*,*,Elles_&_Wood,1908,GR2470,,,
GR2475,Coe.expl,graptolite,Coenograptus,explanatus,*,*,Lapworth,1876,GR2474,,,
GR2477,Coe.pert,graptolite,Coenograptus,pertenuis,*,*,Lapworth,1876,GR2476,,,
GR2479,Coe.niti,graptolite,Coenograptus,nitidulus,*,*,Lapworth,1876,GR2478,,,
GR2481,Coe.surc,graptolite,Coenograptus,surcalis,*,*,Hall,1868,GR2480,,,
GR3839,Amp.rich,graptolite,Amplexograptus,recurrens,richmondensis,*,Ruedemann,1947,GR2493,,,
GR4400,Ort.rich,graptolite,Orthograptus,amplexicaulis,richmondensis,*,*,*,GR2493,,,
GR2663,Gon.ineq,graptolite,Goniograptus,thureaui,inequalis,*,Harris_&_Keble,*,GR2499,,,
GR2831,Cri.crin,graptolite,Crinitograptus,crinitus,*,*,(Wood),1900,GR2501,,,
GR5045,Lob cri,graptolite,Lobograptus,crinitus,*,*,(Wood),1900,GR2501,,,
GR2632,Sta.diff,graptolite,Staurograptus,diffusus,*,*,Harris_&_Keble,*,GR2502,,,
GR2628,Dic.gran,graptolite,Dictyonema,grande,*,*,Hall,*,GR2504,,,
GR2629,Dic.macg,graptolite,Dictyonema,macgillivrayi,*,*,Hall,1898,GR2504,,,
GR1222,Ade.king,graptolite,Adelograptus,kingi,*,*,(Benson_&_Keble),1935,GR2506,,,
GR4371,Clo.king,graptolite,Clonograptus,tenellus,kingi,*,Benson_&_Keble,1936,GR2506,,,
GR2627,Dic.enig,graptolite,Dictyonema,enigma,*,*,Cooper_&_Stewart,*,GR2515,,,
GR2626,Dic.camp,graptolite,Dictyonema,campanulatum,*,*,Harris_&_Keble,1928,GR2516,,,
GR2630,Dic.scit,graptolite,Dictyonema,scitulum,*,*,(Harris_&_Keble),*,GR2516,,,
GR4375,Did.mund,graptolite,Didymograptus,mundus,*,*,Hall,1914,GR2519,,,
GR4072,Exp.mund,graptolite,Expansograptus,mundus,*,*,(Hall),1914,GR2519,,,
GR3910,Did.adam,graptolite,Didymograptus,adamantinus,*,*,Hall,1914,GR2524,,,
GR3904,Did.aspe,graptolite,Didymograptus,asperus,*,*,Harris_&_Thomas,1938,GR2525,,,
GR5258,Did(E).aspe,graptolite,Didymograptus(Expansograptus),asperus,*,*,Harris_et_Thomas,1938,GR2525,,,
GR3523,Did.dila,graptolite,Didymograptus,dilatans,*,*,Hall,1914,GR2527,,,
GR3905,Did.aequ,graptolite,Didymograptus,latus,aequalis,*,Harris_&_Thomas,1938,GR2530,,,
GR3909,Did.comm,graptolite,Didymograptus,validus,communis,*,Monsen,1937,GR2534,,,
GR2623,Bry.cras,graptolite,Bryograptus,crassus,*,*,Harris_&_Thomas,*,GR2541,,,
GR4307,Acr?depe,graptolite,Acrograptus?,dependulus,*,*,*,*,GR2542,,,
GR2638,Did.depe,graptolite,Didymograptus,dependulus,*,*,Harris_&_Keble,*,GR2542,,,
GR2664,Pte.ince,graptolite,Pterograptus,incertus,*,*,Harris_&_Thomas,1935,GR2543,,,
GR2654,Tet.tabi,graptolite,Tetragraptus,tabidus,*,*,Keble_&_Brown,*,GR2556,,,
GR2639,Exp.cogn,graptolite,Expansograptus,cognatus,*,*,(Harris_&_Thomas),*,GR2563,,,
GR2641,Exp.comp,graptolite,Expansograptus,compressus,*,*,(Harris_&_Thomas),*,GR2564,,,
GR2650,Tet.chap,graptolite,Tetragraptus,chapmani,*,*,Keble_&_Harris,1934,GR2573,,,
GR3609,Tet.pygm,graptolite,Tetragraptus,pygmaeus,pygmaeus,*,Ruedemann,1904,GR2578,,,
GR2652,Tet.vela,graptolite,Tetragraptus,pygmaeus,velata,*,Ruedemann,*,GR2578,,,
GR1336,Car.craw,graptolite,Cardiograptus,crawfordi,*,*,Harris,1926,GR2579,,,
GR2705,Dip.gnom,graptolite,Diplograptus,gnomonicus,*,*,Harris_&_Keble,1916,GR2585,,,
GR2708,Hal.prot,graptolite,Hallograptus,proteus,*,*,Harris_&_Thomas,*,GR2587,,,
GR2679,Ato.dubi,graptolite,Atopogrpatus,dubitatus,*,*,Harris_&_Thomas,*,GR2592,,,
GR2642,Exp.dubi,graptolite,Expansograptus,dubitatus,*,*,(Harris_&_Thomas),*,GR2592,,,
GR3008,Dic.kirk,graptolite,Dicranograptus,hians,kirki,*,*,*,GR2593,,,
GR2707,Dip.well,graptolite,Diplograptus,ingens,wellingtonensis,*,Harris_&_Thomas,*,GR2598,,,
GR3007,Dip.tard,graptolite,Diplograptus,tardus,*,*,Hall,*,GR2599,,,
GR1148,Cli.doro,graptolite,Climacograptus,dorotheus,*,*,Riva,1976,GR2604,,,
GR4808,Cli.sp.,graptolite,Climacograptus,n. sp. ,"""short-spined form""",*,Riva,1969,GR2604,,,
GR1142,Cli.spin,graptolite,Climacograptus,spiniferus,*,*,Ruedemann,1908,GR2605,,,
GR2808,Las.bimu,graptolite,Lasiograptus,bimucronatus,*,*,(Nicholson),1869,GR2607,,,
GR1203,Ort.pulc,graptolite,Orthoreteograptus,pulcherrimus,*,*,(Keble_&_Harris),1934,GR2609,,,
GR3470,Ort?pulc,graptolite,Orthoretioliotes?,pulcherrimus,*,*,(Keble_&_Harris),*,GR2609,,,
GR3255,Par.pulc,graptolite,Pararetiograptus,pulcherrimus,*,*,(Keble_&_Harris),*,GR2609,,,
GR2038,Ret.pulc,graptolite,Reteograptus,pulcherrimus,*,*,Keble_&_Harris,1934,GR2609,,,
GR1398,Dip.deco,graptolite,Diplograptus,decoratus,*,*,Harris_&_Thomas,1935,GR2610,,,
GR2709,Pse.remu,graptolite,Pseudoclimacograptus,remus,*,*,Legg,*,GR2610,,,
GR2711,Gly.situ,graptolite,Glyptograptus,situlus,*,*,Legg,*,GR2617,,,
GR4310,Par.magn,graptolite,Paratemnograptus,magnificus,*,*,(Pritchard),*,GR2625,,,
GR2546,Tem.magn,graptolite,Temnograptus,magnificus,*,*,(Pritchard),1892,GR2625,,,
GR2656,Tet.trig,graptolite,Tetragraptus,trigonograptoides,*,*,Harris_&_Thomas,*,GR2655,,,
GR2662,Gon.laxu,graptolite,Goniograptus,laxus,*,*,Hall,1914,GR2661,,,
GR2668,Iso.spin,graptolite,Isograptus,caduceus,spinifer,*,Keble_&_Harris,*,GR2667,,,
GR2675,Glo.ferg,graptolite,Glossograptus,fergusoni,*,*,Hall,*,GR2674,,,
GR2681,Nem.capi,graptolite,Nemagraptus,capillaris,*,*,Emmons,1855,GR2680,,,
GR3150,Tha.capi,graptolite,Thamnograptus,capillaris,*,*,Hall,1859,GR2680,,,
GR2466,Tha.typu,graptolite,Thamnograptus,typus,*,*,Hall,1859,GR2680,,,
GR2174,App.hval,graptolite,Appendispinograptus,hvalross,*,*,(Ross_&_Berry),1963,GR2689,,,
GR2691,Cli.long,graptolite,Climacograptus,bicornis,longispinus,*,Hall,*,GR2689,,,
GR4649,Cli.cras,graptolite,Climacograptus,crassispinus,*,*,Obut_&_Sobolevskaya,1974,GR2689,,,
GR1298,Cli.hval,graptolite,Climacograptus,hvalross,*,*,Ross_&_Berry,1963,GR2689,,,
GR4650,Cli.lame,graptolite,Climacograptus,lamellicornis,*,*,Sobolevskaya,1974,GR2689,,,
GR2690,Cli.long,graptolite,Climacograptus,longispinus,*,*,(Hall),1906,GR2689,,,
GR1853,Cli.long,graptolite,Climacograptus,longispinus,longispinus,*,Hall,1902,GR2689,,,
GR2701,Dip.long,graptolite,Diplacanthograptus,longispinus,*,*,Hall,1906,GR2689,,,
GR1382,Cli.trid,graptolite,Climacograptus,bicornis,tridentatus,*,Lapworth,*,GR2693,,,
GR2697,Cli.exig,graptolite,Climacograptus,exiguus,*,*,Keble_&_Harris,*,GR2696,,,
GR2722,Dip.comp,graptolite,Diplograptus,multidens,compactus,*,Elles_&_Wood,1907,GR2721,,,
GR4346,Pse.meri,graptolite,Pseudoclimacograptus,meridionalis,*,*,*,*,GR2737,,,
GR2741,Cli.scal,graptolite,Climacograptus,scalaris,scalaris,*,(Hisinger),1837,GR2740,,,
GR2742,Met.scal,graptolite,Metaclimacograptus,scalaris,scalaris,*,(Hisinger),1837,GR2740,,,
GR2744,Dip.penn,graptolite,Diplograptus,penna,*,*,Hopkinson,1869,GR2743,,,
GR2765,Gly.occi,graptolite,Glyptograptus,teretiusculus,occidentalis,*,Ruedemann,1947,GR2764,,,
GR1403,Dip.magn,graptolite,Diplograptus,magnus,*,*,Lapworth,1900,GR2768,,,
GR1760,Nor.magn,graptolite,Normalograptus,magnus,*,*,(Lapworth),1900,GR2768,,,
GR4271,Nor.niko,graptolite,Normalograptus,nikolayevi,*,*,(Obut),*,GR2781,,,
GR2316,Par.scha,graptolite,Parapetalolithus,schaueri,*,*,Loydell,1991,GR2792,,,
GR2794,Dem.regi,graptolite,Demicystograptus,regius,*,*,Hundt,1957,GR2793,,,
GR4358,Par.regi,graptolite,Parapetalolithus,regius,*,*,(Hundt),1957,GR2793,,,
GR2338,Par.hisp,graptolite,Parapetalolithus,hispanicus,*,*,(Haberfelner),1931,GR2795,,,
GR1392,Pet.mino,graptolite,Petalograptus,minor,*,*,Elles,1897,GR2796,,,
GR4359,Par.ovat,graptolite,Parapetalolithus,ovatus,*,*,(Barrande),1850,GR2802,,,
GR2810,Las.inut,graptolite,Lasiograptus,inutilis,*,*,(Hall),1865,GR2809,,,
GR2812,Las.nobi,graptolite,Lasiograptus,nobilis,*,*,Elles_&_Wood,1908,GR2811,,,
GR2815,Las.fibr,graptolite,Lasiograptus,fibratus,*,*,(Lapworth),1876,GR2813,,,
GR2814,Ret.fibr,graptolite,Retiolites,fibratus,*,*,Lapworth,1876,GR2813,,,
GR2819,Bal.laws,graptolite,Balticograptus,lawsoni,*,*,Holland_Rickards_&_Warren,1969,GR2818,,,
GR2821,Ple.elle,graptolite,Plegmatograptus,elleswoodae,*,*,(Boucek_&_Munch),*,GR2820,,,
GR1568,Mon.haup,graptolite,Monograptus,haupti,*,*,Kuehne,1955,GR2827,,,
GR4448,Mon.minu,graptolite,Monoclimacis,griestoniensis,minuta,*,Pribyl,1940,GR2828,,,
GR1820,Mon.grie,graptolite,Monograptus,griestoniensis,griestoniensis,*,(Nicol),1856,GR2828,,,
GR1409,Ret.perl,graptolite,Retiolites,perlatus,perlatus,*,Nicholson,1868,GR2838,,,
GR2840,Ret.dair,graptolite,Retiolites,perlatus,daironi,*,Lapworth,1877,GR2839,,,
GR2092,Mon.micr,graptolite,Monograptus,micropoma,*,*,Jaekel,1889,GR2847,,,
GR1582,Mon.micr,graptolite,Monograptus,micropora,micropora,*,spelling_error,*,GR2847,,,
GR2850,Mon.micr,graptolite,Monograptus,uncinatus,micropoma,*,(Jaekel)Elles_&_Wood,1889,GR2847,,,
GR2848,Pom.micr,graptolite,Pomatograptus,micropoma,*,*,Jaekel,1889,GR2847,,,
GR3892,Mon?vulg,graptolite,Monograptus?,vulgaris,*,*,Hutt,1974,GR2849,,,
GR2852,Mon.grac,graptolite,Monograptus,vomerina,gracilis,*,(Elles_&_Wood),1911,GR2851,,,
GR2854,Dem.admi,graptolite,Demirastrites,admirabilis,*,*,Pribyl_&_Munch,1942,GR2853,,,
GR2858,Mon.prae,graptolite,Monograptus,revolutus,praecursor,*,Elles_&_Wood,1911,GR2857,,,
GR2863,Mon.pred,graptolite,Monograptus,separatus,predecipiens,*,Sudbury,1958,GR2862,,,
GR2865,Mon.simi,graptolite,Monograptus,fimbriatus,similis,*,Elles_&_Wood,1913,GR2864,,,
GR2866,Mon.simi,graptolite,Monograptus,separatus,similis,*,Elles_&_Wood,1913,GR2864,,,
GR1434,Mon.brev,graptolite,Monograptus,toernquisti,brevis,*,Sudbury,1958,GR2867,,,
GR2869,Mon.pert,graptolite,Monograptus,runcinatus,pertinax,*,Elles_&_Wood,1913,GR2868,,,
GR3712,Str.remo,graptolite,Streptograptus,remotus,*,*,(Elles_&_Wood),*,GR2888,,,
GR1824,Mon.exce,graptolite,Monograptus,spiralis,excentricus,*,Bjerreskov,1975,GR2898,,,
GR2900,Div.capi,graptolite,Diversograptus,capillaris,*,*,(Carruthers),1867,GR2899,,,
GR3020,Mon.capi,graptolite,Monograptus,capillaris,*,*,(Carruthers),1867,GR2899,,,
GR2901,Ras.capi,graptolite,Rastrites,capillaris,*,*,Carruthers,1867,GR2899,,,
GR2903,Div.rect,graptolite,Diversograptus,rectus,*,*,Manck,1923,GR2902,,,
GR1476,Mon.angu,graptolite,Monograptus,angustus,*,*,Rickards,1970,GR2904,,,
GR1475,Mon.sequ,graptolite,Monograptus,argutus,sequens,*,Rickards,1970,GR2905,,,
GR1807,Mon.jone,graptolite,Monograptus,jonesi,*,*,Rickards,1970,GR2906,,,
GR1536,Mon.auct,graptolite,Monograptus,auctus,*,*,Rickards,1965,GR2907,,,
GR2910,Mon.curt,graptolite,Monograptus,vulgaris,curtus,*,Elles_&_Wood,1911,GR2909,,,
GR2912,Mon.init,graptolite,Monograptus,initialis,*,*,Kirste,1919,GR2911,,,
GR2918,Pri.schu,graptolite,Pristiograptus,bjerringus,schucherti,*,Bjerreskov,1981,GR2917,,,
GR2920,Mon.mino,graptolite,Monograptus,tumescens,minor,*,(McCoy,1851,GR2919,,,
GR2926,Mon.seti,graptolite,Monograptus,setiger,*,*,Elles_&_Wood,1914,GR2925,,,
GR2003,Mon.salw,graptolite,Monograptus,chimaera,salweyi,*,(Lapworth),*,GR2930,,,
GR2931,Mon.salw,graptolite,Monograptus,salweyi,*,*,Lapworth,1880,GR2930,,,
GR2933,Mon.semi,graptolite,Monograptus,chimaera,semispinosus,*,Elles_&_Wood,1911,GR2932,,,
GR2007,Mon.inci,graptolite,Monograptus,leintwardensis,incipiens,*,Wood,1900,GR2934,,,
GR2006,Mon.wand,graptolite,Monograptus,wandalensis,*,*,Watney_&_Welch,1911,GR2935,,,
GR1549,Mon.beck,graptolite,Monograptus,becki,*,*,(Barrande),1850,GR2936,,,
GR2938,Mon.ansu,graptolite,Monograptus,ansulosus,*,*,T_rnquist,1892,GR2937,,,
GR1491,Mon.barr,graptolite,Monograptus,barrandei,*,*,Suess,1913,GR2939,,,
GR1455,Mon.peti,graptolite,Monograptus,petilus,*,*,Hutt,1975,GR2940,,,
GR2942,Mon.carn,graptolite,Monograptus,carnicus,*,*,Gortani,1929,GR2941,,,
GR4717,Mon.cave,graptolite,Monograptus,cavei,*,*,*,*,GR2943,,,
GR2944,Per.arcu,graptolite,Pernerograptus,arcuatus,*,*,Wang,1977,GR2943,,,
GR4702,Mon.util,graptolite,Monograptus,utilis,*,*,Loydell,1991,GR2946,,,
GR3369,Dem.dent,graptolite,Demirastrites,denticulatus,*,*,T_rnquist,1889,GR2950,,,
GR1427,Mon.dent,graptolite,Monograptus,denticulatus,denticulatus,*,T_rnquist,1899,GR2950,,,
GR2952,Mon.dext,graptolite,Monograptus,dextrorsus,*,*,Linnarsson,1881,GR2951,,,
GR3019,Mon.germ,graptolite,Monograptus,germanicus,*,*,Pribyl_&_Storch,*,GR2953,,,
GR2954,Pro.germ,graptolite,Prochnograptus,germanicus,*,*,Pribyl_&_Storch,1985,GR2953,,,
GR2956,Mon.invo,graptolite,Monograptus,intermedius,involutus,*,Lapworth,1876,GR2955,,,
GR1446,Mon.invo,graptolite,Monograptus,involutus,*,*,Lapworth,1876,GR2955,,,
GR3370,Okt.invo,graptolite,Oktavites,involutus,*,*,(Lapworth),1876,GR2955,,,
GR2959,Mon.urce,graptolite,Monograptus,urceolinus,*,*,Stein,1965,GR2958,,,
GR2961,Cyr.carr,graptolite,Cyrtograptus,carruthersi,*,*,Lapworth,1876,GR2960,,,
GR2963,Cyr.gray,graptolite,Cyrtograptus,grayi,*,*,Lapworth,1876,GR2962,,,
GR2964,Div.gray,graptolite,Diversograptus,grayi,*,*,(Lapworth),1876,GR2962,,,
GR1481,Mon.knoc,graptolite,Monograptus,knockensis,*,*,Elles_&_Wood,1913,GR2965,,,
GR4833,Did.nspB_min,graptolite,Didymograptus,nspB_affminutus,*,*,Skevington,1965,GR2969,,,
GR5491,Did(D)sp,graptolite,Didymograptus(Didymograptellus),spinulosus,*,*,Perner,1895,GR2969,,,
GR3383,Cor.vaci,graptolite,Corymbograptus,vacillans,*,*,(T_rnquist),*,GR2997,,,
GR1999,Did.vaci,graptolite,Didymograptus,vacillans,*,*,T_rnquist,*,GR2997,,,
GR3384,Acr.kurk,graptolite,Acrograptus,kurcki,*,*,(T_rnquist),*,GR2998,,,
GR3911,Did.kurc,graptolite,Didymograptus,kurcki,*,*,T_rnquist,1901,GR2998,,,
GR4986,Ade.fili,graptolite,Adelograptus,filiformis,*,*,Williams_&_Stevens,1991,GR3002,,,
GR3475,Yuk.lenz,graptolite,Yukonograptus,lenzi,*,*,(Jackson),1967,GR3005,,,
GR5459,Gym.asi,graptolite,Gymnograptus,asiaticus,*,*,(Lee),1963,GR3009,,,
GR1185,Las.asia,graptolite,Lasiograptus,asiaticus,*,*,(Lee),1963,GR3009,,,
GR5366,Pro.asia,graptolite,Prolasiograptus,asiaticus,*,*,Lee,1963,GR3009,,,
GR1366,Ort.inse,graptolite,Orthograptus,insectiformis,*,*,(Nicholson),*,GR3024,,,
GR2871,Mon.vale,graptolite,Monograptus,decipiens,valens,*,Pribyl_&_Munch,*,GR3042,,,
GR3694,Com.barb,graptolite,Comograptus,barbatus,*,*,(Elles_&_Wood),*,GR3043,,,
GR4239,Mon.andr,graptolite,Monograptus,andrewsi,*,*,Sherwin,*,GR3045,,,
GR3071,Mon.digi,graptolite,Monograptus,digitatus,digitatus,*,Churkin_&_Carter,1996,GR3070,,,
GR3072,Mon.subd,graptolite,Monograptus,digitatus,subdigitatus,*,Churkin_&_Carter,1996,GR3070,,,
GR3084,Aga.prae,graptolite,Agastograptus,praerobustus,*,*,Lenz_&_Kozlowska-Dawidziuk,2002,GR3083,,,
GR2687,Amp.modi,graptolite,Amplexograptus,modicellus,*,*,Harris_&_Thomas,1935,GR3088,,,
GR3957,Pse.modi,graptolite,Pseudamplexograptus,modicellus,*,*,(Harris_&_Thomas),*,GR3088,,,
GR2612,Pse.modi,graptolite,Pseudoclimacograptus,modicellus,*,*,(Harris_&_Thomas),*,GR3088,,,
GR3090,Glo.holm,graptolite,Glossograptus,holmi,*,*,Bulman,1931,GR3089,,,
GR4668,Did.atte,graptolite,Didymograptus,vacillans,attenuatus,*,Monsen,1937,GR3097,,,
GR4655,Did.vari,graptolite,Didymograptus,varicosus,*,*,Wang,1974,GR3098,,,
GR4656,Did.infr,graptolite,Didymograptus,infrequens,*,*,Kraft,1973,GR3103,,,
GR4669,Did.line,graptolite,Didymograptus,extensus,linearis,*,Monsen,1937,GR3104,,,
GR5267,Did(E).line,graptolite,Didymograptus(Expansograptus),extensus,linearis,*,Monsen,1937,GR3104,,,
GR5052,Per.sid,graptolite,Pernerograptus,sidjachenkoi,*,*,Obut_&_Sobolevskaya,1965,GR3139,,,
GR4964,Aki.ascl,graptolite,Akidograptus,ascensus,cultus,*,Koren'_Mikhaylova_&_Tzai_in_Apolonov_et_al_,1980,GR3170,,,
GR1864,Aki.cult,graptolite,Akidograptus,cultus,*,*,Mikhailova,1973,GR3170,,,
GR1855,Cli.mirn,graptolite,Climacograptus,mirnyensis,*,*,(Obut_&_Sobolevskaya),1967,GR3171,,,
GR3149,Hed.mirn,graptolite,Hedrograptus,mirnyensis,*,*,Obut_&_Sobolevskaya,1967,GR3171,,,
GR3174,Amp.disj,graptolite,Amplexograptus,disjunctus,disjunctus,*,Mu_&_Zhang,1963,GR3172,,,
GR1397,Amp.fall,graptolite,Amplexograptus,fallax,*,*,Bulman,1962,GR3172,,,
GR4610,Amp.gans,graptolite,Amplexograptus,gansuensis,*,*,Mu_&_Zhang,1963,GR3172,,,
GR3173,Amp.gans,graptolite,Amplexograptus,gansuensis,gansuensis,*,Mu_&_Zhang,1963,GR3172,,,
GR3956,Pse.maxw,graptolite,Pseudamplexograptus,maxwelli,maxwelli,*,(Decker),1935,GR3172,,,
GR3179,Dip.inte,graptolite,Diplograptus,truncatus,intermedius,*,Elles_&_Wood,1907,GR3178,,,
GR1259,Ort.inte,graptolite,Orthograptus,amplexicaulis,intermedius,*,(Elles_&_Wood),*,GR3178,,,
GR2117,Ort.inte,graptolite,Orthograptus,truncatus,intermedius,*,Elles_&_Wood,1907,GR3178,,,
GR1360,Rec.inte,graptolite,Rectograptus,amplexicaulis,intermedius,*,(Elles_&_Wood)Riva,1907,GR3178,,,
GR4234,Bar.huck,graptolite,Barrandeograptus,huckei,*,*,Munch,1938,GR3212,,,
GR3885,Bar.oper,graptolite,Barrandeograptus,operculatus,*,*,Munch,*,GR3212,,,
GR4829,Did.for,graptolite,Didymograptus,formosus,*,*,Bulman,1936,GR3220,,,
GR5120,Mae.gen,graptolite,Maeandrograptus?,geniculatus,*,*,Skevington_,1963,GR3227,,,
GR4877,Phy.ang_ten,graptolite,Phyllograptus,angustifolius,tenuis,Monsen,Nilsson,1983,GR3228,,,
GR2345,Gon.geom,graptolite,Goniograptus,geometricus,*,*,Ruedemann,*,GR3232,,,
GR1236,Iso.imit,graptolite,Isograptus,caduceus,imitatus,*,Harris,1933,GR3233,,,
GR1332,Iso.cadu,graptolite,Isograptus,caduceus,caduceus,*,(Salter),1853,GR3234,,,
GR1099,Iso.cadu,graptolite,Isograptus,caduceus,group,*,(Salter),1853,GR3234,,,
GR3516,Iso.latu,graptolite,Isograptus,caduceus,latus,*,Ruedemann,*,GR3234,,,
GR1103,Iso.cadu,graptolite,Isograptus,caduceus,ssp,*,(Salter),1853,GR3234,,,
GR3937,Iso.latu,graptolite,Isograptus,forcipiformis,latus,*,Ruedemann,*,GR3234,,,
GR3916,Par.latu,graptolite,Parisograptus,forcipiformis,latus,*,(Ruedemann),1947,GR3234,,,
GR1091,Pse.grac,graptolite,Pseudisograptus,gracilis,*,*,(Ruedemann),1947,GR3235,,,
GR2665,Mae.agge,graptolite,Maeandrograptus,aggestus,*,*,(Harris),*,GR3237,,,
GR2591,Pse.agge,graptolite,Pseudisograptus,aggestus,*,*,(Harris),1933,GR3237,,,
GR3476,Ade.bulm,graptolite,Adelograptus,bulmani,*,*,Spjeldnaes,1963,GR3240,,,
GR3474,Clo.nspD,graptolite,Clonograptus,nspD,*,*,Jackson,1974,GR3241,,,
GR3761,Cli.radi,graptolite,Climacograptus,radicatus,*,*,Huang,1982,GR3245,,,
GR3759,Dip.angu,graptolite,Diplograptus,angustidens,*,*,Ge,1990,GR3246,,,
GR2204,Gly.grac,graptolite,Glyptograptus,gracilis,*,*,Ge,1983,GR3246,,,
GR3758,Gly.nanu,graptolite,Glyptograptus,nanus,*,*,Mu_&_Ni,1983,GR3246,,,
GR3760,Gly.para,graptolite,Glyptograptus,parallelus,*,*,Fang_et_al,1990,GR3246,,,
GR4225,Cli.tran,graptolite,Climacograptus,scalaris,transgrediens,*,Waern,1948,GR3247,,,
GR4226,Cli.scme,graptolite,Climacograptus,scalaris-medius,*,*,Davies,1929,GR3247,,,
GR1856,Cli.tran,graptolite,Climacograptus,transgrediens,*,*,*,*,GR3247,,,
GR3944,Cli.exim,graptolite,Climacograptus,eximius,*,*,Ruedemann,1908,GR3249,,,
